,,,
,,,
,,,
,1450487154,44.05,17
,1450487283,33.42,5
,1450487412,39.44,10
,1450487541,35,6
,1450487670,35,6
,1450487798,43.52,16
,1450487927,35,6
,1450488056,33.42,5
,1450488185,33.42,5
,1450488314,38.52,9
,1450488443,35,6
,1450488572,38.52,9
,1450488701,36.34,7
,1450488830,37.5,8
,1450488958,36.34,7
,1450489087,40.26,11
,1450489216,35,6
,1450489345,36.34,7
,1450489474,33.42,5
,1450489603,33.42,5
,1450489732,33.42,5
,1450489861,33.42,5
,1450489990,36.34,7
,1450490118,36.34,7
,1450490247,52.11,43
,1450490376,36.34,7
,1450490505,41.02,12
,1450490634,39.44,10
,1450490763,33.42,5
,1450490892,36.34,7
,1450491021,35,6
,1450491150,36.34,7
,1450491278,42.36,14
,1450491407,33.42,5
,1450491536,35,6
,1450491665,36.34,7
,1450491794,39.44,10
,1450491923,35,6
,1450492052,36.34,7
,1450492181,37.5,8
,1450492310,39.44,10
,1450492438,39.44,10
,1450492567,41.02,12
,1450492696,41.72,13
,1450492825,42.36,14
,1450492954,35,6
,1450493083,33.42,5
,1450493212,33.42,5
,1450493341,35,6
,1450493470,33.42,5
,1450493598,31.48,4
,1450493727,35,6
,1450493856,33.42,5
,1450493985,33.42,5
,1450494114,31.48,4
,1450494243,33.42,5
,1450494372,35,6
,1450494501,31.48,4
,1450494629,39.44,10
,1450494758,33.42,5
,1450494887,36.34,7
,1450495016,33.42,5
,1450495145,33.42,5
,1450495274,31.48,4
,1450495403,31.48,4
,1450495532,31.48,4
,1450495660,31.48,4
,1450495789,31.48,4
,1450495918,44.54,18
,1450496047,31.48,4
,1450496176,31.48,4
,1450496305,31.48,4
,1450496434,31.48,4
,1450496563,33.42,5
,1450496692,31.48,4
,1450496820,31.48,4
,1450496949,31.48,4
,1450497078,31.48,4
,1450497207,31.48,4
,1450497336,33.42,5
,1450497465,31.48,4
,1450497594,31.48,4
,1450497723,31.48,4
,1450497851,33.42,5
,1450497980,31.48,4
,1450498109,33.42,5
,1450498238,41.02,12
,1450498367,33.42,5
,1450498496,31.48,4
,1450498625,31.48,4
,1450498754,33.42,5
,1450498882,31.48,4
,1450499011,31.48,4
,1450499140,31.48,4
,1450499269,31.48,4
,1450499398,31.48,4
,1450499527,31.48,4
,1450499656,31.48,4
,1450499785,31.48,4
,1450499913,31.48,4
,1450500042,33.42,5
,1450500171,31.48,4
,1450500300,31.48,4
,1450500429,40.26,11
,1450500558,31.48,4
,1450500687,31.48,4
,1450500816,40.26,11
,1450500944,33.42,5
,1450501073,31.48,4
,1450501202,31.48,4
,1450501331,33.42,5
,1450501460,33.42,5
,1450501589,31.48,4
,1450501718,33.42,5
,1450501847,31.48,4
,1450501976,31.48,4
,1450502104,31.48,4
,1450502233,31.48,4
,1450502362,35,6
,1450502491,31.48,4
,1450502620,33.42,5
,1450502749,31.48,4
,1450502878,31.48,4
,1450503007,31.48,4
,1450503135,35,6
,1450503264,33.42,5
,1450503393,41.02,12
,1450503522,36.34,7
,1450503651,31.48,4
,1450503780,31.48,4
,1450503909,33.42,5
,1450504038,36.34,7
,1450504166,36.34,7
,1450504295,36.34,7
,1450504424,35,6
,1450504553,40.26,11
,1450504682,36.34,7
,1450504811,35,6
,1450504940,35,6
,1450505069,35,6
,1450505198,33.42,5
,1450505326,33.42,5
,1450505455,31.48,4
,1450505584,35,6
,1450505713,33.42,5
,1450505842,33.42,5
,1450505971,33.42,5
,1450506100,33.42,5
,1450506229,42.36,14
,1450506358,35,6
,1450506487,33.42,5
,1450506615,35,6
,1450506744,33.42,5
,1450506873,38.52,9
,1450507002,36.34,7
,1450507131,33.42,5
,1450507260,33.42,5
,1450507389,37.5,8
,1450507518,35,6
,1450507647,33.42,5
,1450507776,35,6
,1450507904,33.42,5
,1450508033,33.42,5
,1450508162,37.5,8
,1450508291,31.48,4
,1450508420,31.48,4
,1450508549,33.42,5
,1450508678,35,6
,1450508807,37.5,8
,1450508936,31.48,4
,1450509065,33.42,5
,1450509194,33.42,5
,1450509323,31.48,4
,1450509451,31.48,4
,1450509580,33.42,5
,1450509709,33.42,5
,1450509838,33.42,5
,1450509967,36.34,7
,1450510096,38.52,9
,1450510225,33.42,5
,1450510354,36.34,7
,1450510483,35,6
,1450510612,45.01,19
,1450510741,35,6
,1450510870,37.5,8
,1450510998,31.48,4
,1450511127,35,6
,1450511256,38.52,9
,1450511385,33.42,5
,1450511514,35,6
,1450511643,36.34,7
,1450511772,36.34,7
,1450511901,33.42,5
,1450512030,37.5,8
,1450512159,35,6
,1450512288,35,6
,1450512417,35,6
,1450512545,33.42,5
,1450512674,37.5,8
,1450512803,37.5,8
,1450512932,35,6
,1450513061,37.5,8
,1450513190,41.72,13
,1450513319,38.52,9
,1450513448,36.34,7
,1450513577,31.48,4
,1450513706,33.42,5
,1450513835,35,6
,1450513964,33.42,5
,1450514092,42.36,14
,1450514221,38.52,9
,1450514350,41.02,12
,1450514479,35,6
,1450514608,40.26,11
,1450514737,37.5,8
,1450514866,41.72,13
,1450514995,37.5,8
,1450515124,38.52,9
,1450515253,35,6
,1450515382,36.34,7
,1450515511,45.01,19
,1450515640,36.34,7
,1450515769,35,6
,1450515898,37.5,8
,1450516027,42.36,14
,1450516156,44.54,18
,1450516284,36.34,7
,1450516413,41.72,13
,1450516542,40.26,11
,1450516671,38.52,9
,1450516800,35,6
,1450516929,37.5,8
,1450517058,41.72,13
,1450517187,40.26,11
,1450517316,36.34,7
,1450517445,40.26,11
,1450517574,36.34,7
,1450517703,41.72,13
,1450517832,41.02,12
,1450517961,38.52,9
,1450518090,37.5,8
,1450518219,41.72,13
,1450518348,41.72,13
,1450518477,38.52,9
,1450518606,35,6
,1450518735,40.26,11
,1450518864,49.54,32
,1450518993,55.56,64
,1450519122,37.5,8
,1450519251,54.24,55
,1450519380,42.36,14
,1450519509,46.67,23
,1450519638,52.88,47
,1450519767,35,6
,1450519896,40.26,11
,1450520026,42.96,15
,1450520155,45.01,19
,1450520284,36.34,7
,1450520413,49.26,31
,1450520542,41.02,12
,1450520671,42.96,15
,1450520800,37.5,8
,1450520929,41.72,13
,1450521058,44.54,18
,1450521187,44.05,17
,1450521316,44.05,17
,1450521445,38.52,9
,1450521574,48.98,30
,1450521703,42.96,15
,1450521832,53.76,52
,1450521961,49.81,33
,1450522090,41.02,12
,1450522219,38.52,9
,1450522348,46.67,23
,1450522478,36.34,7
,1450522607,56.46,71
,1450522736,42.36,14
,1450522865,41.72,13
,1450522994,53.24,49
,1450523123,41.02,12
,1450523252,39.44,10
,1450523381,33.42,5
,1450523510,44.05,17
,1450523639,48.38,28
,1450523768,40.26,11
,1450523897,42.36,14
,1450524026,40.26,11
,1450524155,35,6
,1450524284,33.42,5
,1450524413,33.42,5
,1450524542,35,6
,1450524671,35,6
,1450524801,41.02,12
,1450524930,36.34,7
,1450525059,33.42,5
,1450525188,33.42,5
,1450525317,36.34,7
,1450525446,38.52,9
,1450525575,38.52,9
,1450525704,35,6
,1450525834,36.34,7
,1450525963,36.34,7
,1450526092,35,6
,1450526221,41.72,13
,1450526350,38.52,9
,1450526480,37.5,8
,1450526609,35,6
,1450526738,39.44,10
,1450526868,36.34,7
,1450526997,40.26,11
,1450527127,38.52,9
,1450527256,37.5,8
,1450527385,40.26,11
,1450527515,39.44,10
,1450527644,45.46,20
,1450527773,47.04,24
,1450527902,38.52,9
,1450528032,46.67,23
,1450528161,41.02,12
,1450528290,41.02,12
,1450528420,42.96,15
,1450528549,41.72,13
,1450528678,40.26,11
,1450528808,37.5,8
,1450528937,41.72,13
,1450529066,37.5,8
,1450529195,41.72,13
,1450529325,39.44,10
,1450529454,39.44,10
,1450529583,41.02,12
,1450529713,45.01,19
,1450529842,40.26,11
,1450529971,41.72,13
,1450530101,44.54,18
,1450530230,49.54,32
,1450530359,46.29,22
,1450530489,53.06,48
,1450530618,46.67,23
,1450530747,41.02,12
,1450530877,40.26,11
,1450531006,45.88,21
,1450531135,56.21,69
,1450531264,41.72,13
,1450531394,39.44,10
,1450531523,41.02,12
,1450531652,42.36,14
,1450531782,42.96,15
,1450531911,45.01,19
,1450532040,50.32,35
,1450532170,49.81,33
,1450532299,54.24,55
,1450532428,39.44,10
,1450532557,42.96,15
,1450532687,42.36,14
,1450532816,42.36,14
,1450532945,40.26,11
,1450533074,40.26,11
,1450533204,40.26,11
,1450533333,41.72,13
,1450533462,48.38,28
,1450533591,41.02,12
,1450533721,40.26,11
,1450533850,39.44,10
,1450533979,41.72,13
,1450534108,40.26,11
,1450534237,37.5,8
,1450534366,56.21,69
,1450534496,41.72,13
,1450534625,45.46,20
,1450534754,38.52,9
,1450534883,49.26,31
,1450535012,48.68,29
,1450535141,44.05,17
,1450535270,44.05,17
,1450535400,45.46,20
,1450535529,45.01,19
,1450535658,52.5,45
,1450535787,53.42,50
,1450535916,41.72,13
,1450536045,54.4,56
,1450536174,39.44,10
,1450536303,44.54,18
,1450536433,36.34,7
,1450536562,50.32,35
,1450536691,53.59,51
,1450536820,45.01,19
,1450536949,37.5,8
,1450537078,36.34,7
,1450537207,39.44,10
,1450537336,41.72,13
,1450537465,44.54,18
,1450537595,42.96,15
,1450537724,38.52,9
,1450537853,42.96,15
,1450537982,39.44,10
,1450538111,41.02,12
,1450538240,35,6
,1450538369,39.44,10
,1450538498,38.52,9
,1450538627,45.01,19
,1450538756,41.72,13
,1450538885,42.36,14
,1450539014,42.36,14
,1450539143,38.52,9
,1450539272,38.52,9
,1450539402,38.52,9
,1450539531,40.26,11
,1450539660,42.96,15
,1450539789,44.05,17
,1450539918,47.04,24
,1450540047,37.5,8
,1450540176,36.34,7
,1450540305,40.26,11
,1450540434,36.34,7
,1450540563,45.01,19
,1450540692,39.44,10
,1450540821,45.88,21
,1450540950,48.38,28
,1450541079,44.54,18
,1450541208,39.44,10
,1450541337,35,6
,1450541466,36.34,7
,1450541595,37.5,8
,1450541724,36.34,7
,1450541853,40.26,11
,1450541982,39.44,10
,1450542111,41.72,13
,1450542240,41.72,13
,1450542369,38.52,9
,1450542498,40.26,11
,1450542627,36.34,7
,1450542756,36.34,7
,1450542885,36.34,7
,1450543014,41.02,12
,1450543143,36.34,7
,1450543272,36.34,7
,1450543401,37.5,8
,1450543530,35,6
,1450543659,41.02,12
,1450543788,35,6
,1450543917,45.88,21
,1450544046,41.02,12
,1450544175,39.44,10
,1450544304,37.5,8
,1450544433,48.98,30
,1450544562,39.44,10
,1450544691,41.02,12
,1450544819,39.44,10
,1450544948,36.34,7
,1450545077,36.34,7
,1450545206,36.34,7
,1450545335,35,6
,1450545464,38.52,9
,1450545593,38.52,9
,1450545722,43.52,16
,1450545851,41.02,12
,1450545980,45.46,20
,1450546109,37.5,8
,1450546238,39.44,10
,1450546367,36.34,7
,1450546496,39.44,10
,1450546625,36.34,7
,1450546754,39.44,10
,1450546883,36.34,7
,1450547012,36.34,7
,1450547141,38.52,9
,1450547270,39.44,10
,1450547399,41.72,13
,1450547528,33.42,5
,1450547657,35,6
,1450547786,46.67,23
,1450547915,43.52,16
,1450548044,36.34,7
,1450548172,36.34,7
,1450548301,36.34,7
,1450548430,38.52,9
,1450548559,36.34,7
,1450548688,35,6
,1450548817,35,6
,1450548946,37.5,8
,1450549075,41.72,13
,1450549204,35,6
,1450549333,33.42,5
,1450549462,33.42,5
,1450549591,38.52,9
,1450549720,33.42,5
,1450549849,37.5,8
,1450549978,36.34,7
,1450550107,35,6
,1450550236,36.34,7
,1450550365,35,6
,1450550494,36.34,7
,1450550622,37.5,8
,1450550751,39.44,10
,1450550880,35,6
,1450551009,43.52,16
,1450551138,36.34,7
,1450551267,41.02,12
,1450551396,36.34,7
,1450551525,35,6
,1450551654,35,6
,1450551783,35,6
,1450551912,37.5,8
,1450552041,43.52,16
,1450552170,36.34,7
,1450552299,33.42,5
,1450552428,41.72,13
,1450552556,45.01,19
,1450552685,39.44,10
,1450552814,41.72,13
,1450552943,36.34,7
,1450553072,35,6
,1450553201,35,6
,1450553330,43.52,16
,1450553459,38.52,9
,1450553588,44.54,18
,1450553717,53.42,50
,1450553846,36.34,7
,1450553975,44.05,17
,1450554104,40.26,11
,1450554232,40.26,11
,1450554361,39.44,10
,1450554490,41.72,13
,1450554619,45.88,21
,1450554748,42.36,14
,1450554877,40.26,11
,1450555006,35,6
,1450555135,40.26,11
,1450555264,37.5,8
,1450555393,45.88,21
,1450555521,40.26,11
,1450555650,36.34,7
,1450555779,37.5,8
,1450555908,33.42,5
,1450556037,35,6
,1450556166,41.02,12
,1450556295,36.34,7
,1450556424,38.52,9
,1450556553,35,6
,1450556682,36.34,7
,1450556810,35,6
,1450556939,33.42,5
,1450557068,41.02,12
,1450557197,40.26,11
,1450557326,40.26,11
,1450557455,36.34,7
,1450557584,37.5,8
,1450557713,35,6
,1450557842,39.44,10
,1450557970,38.52,9
,1450558099,39.44,10
,1450558228,41.72,13
,1450558357,39.44,10
,1450558486,41.02,12
,1450558615,36.34,7
,1450558744,40.26,11
,1450558873,36.34,7
,1450559002,38.52,9
,1450559130,37.5,8
,1450559259,37.5,8
,1450559388,39.44,10
,1450559517,36.34,7
,1450559646,41.72,13
,1450559775,36.34,7
,1450559904,40.26,11
,1450560033,36.34,7
,1450560161,35,6
,1450560290,38.52,9
,1450560419,36.34,7
,1450560548,38.52,9
,1450560677,36.34,7
,1450560806,36.34,7
,1450560935,38.52,9
,1450561063,38.52,9
,1450561192,36.34,7
,1450561321,41.02,12
,1450561450,41.72,13
,1450561579,37.5,8
,1450561708,46.67,23
,1450561837,36.34,7
,1450561966,40.26,11
,1450562094,41.02,12
,1450562223,38.52,9
,1450562352,42.96,15
,1450562481,46.67,23
,1450562610,38.52,9
,1450562739,44.05,17
,1450562868,37.5,8
,1450562996,38.52,9
,1450563125,41.02,12
,1450563254,37.5,8
,1450563383,41.02,12
,1450563512,41.72,13
,1450563641,41.72,13
,1450563770,40.26,11
,1450563898,39.44,10
,1450564027,41.72,13
,1450564156,38.52,9
,1450564285,41.02,12
,1450564414,39.44,10
,1450564543,37.5,8
,1450564672,44.05,17
,1450564800,35,6
,1450564929,39.44,10
,1450565058,42.96,15
,1450565187,37.5,8
,1450565316,43.52,16
,1450565445,36.34,7
,1450565573,41.72,13
,1450565702,41.02,12
,1450565831,45.88,21
,1450565960,42.96,15
,1450566089,38.52,9
,1450566218,38.52,9
,1450566347,48.68,29
,1450566475,38.52,9
,1450566604,36.34,7
,1450566733,39.44,10
,1450566862,37.5,8
,1450566991,41.72,13
,1450567120,41.02,12
,1450567249,45.01,19
,1450567377,39.44,10
,1450567506,39.44,10
,1450567635,38.52,9
,1450567764,42.36,14
,1450567893,41.02,12
,1450568022,35,6
,1450568150,35,6
,1450568279,33.42,5
,1450568408,36.34,7
,1450568537,33.42,5
,1450568666,35,6
,1450568795,38.52,9
,1450568924,35,6
,1450569052,39.44,10
,1450569181,39.44,10
,1450569310,36.34,7
,1450569439,39.44,10
,1450569568,41.02,12
,1450569697,41.72,13
,1450569825,36.34,7
,1450569954,36.34,7
,1450570083,36.34,7
,1450570212,38.52,9
,1450570341,36.34,7
,1450570470,38.52,9
,1450570598,36.34,7
,1450570727,42.36,14
,1450570856,36.34,7
,1450570985,37.5,8
,1450571114,41.02,12
,1450571243,36.34,7
,1450571371,36.34,7
,1450571500,38.52,9
,1450571629,35,6
,1450571758,36.34,7
,1450571887,40.26,11
,1450572016,36.34,7
,1450572144,33.42,5
,1450572273,33.42,5
,1450572402,45.46,20
,1450572531,46.29,22
,1450572660,44.54,18
,1450572789,36.34,7
,1450572917,35,6
,1450573046,35,6
,1450573175,36.34,7
,1450573304,35,6
,1450573433,35,6
,1450573562,38.52,9
,1450573690,37.5,8
,1450573819,36.34,7
,1450573948,37.5,8
,1450574077,35,6
,1450574206,35,6
,1450574335,35,6
,1450574463,35,6
,1450574592,33.42,5
,1450574721,33.42,5
,1450574850,37.5,8
,1450574979,36.34,7
,1450575108,36.34,7
,1450575236,41.02,12
,1450575365,40.26,11
,1450575494,36.34,7
,1450575623,36.34,7
,1450575752,37.5,8
,1450575881,35,6
,1450576009,35,6
,1450576138,35,6
,1450576267,42.96,15
,1450576396,35,6
,1450576525,35,6
,1450576653,39.44,10
,1450576782,33.42,5
,1450576911,39.44,10
,1450577040,36.34,7
,1450577169,36.34,7
,1450577298,35,6
,1450577426,33.42,5
,1450577555,33.42,5
,1450577684,33.42,5
,1450577813,35,6
,1450577942,33.42,5
,1450578071,31.48,4
,1450578199,31.48,4
,1450578328,35,6
,1450578457,33.42,5
,1450578586,36.34,7
,1450578715,33.42,5
,1450578843,35,6
,1450578972,33.42,5
,1450579101,33.42,5
,1450579230,33.42,5
,1450579359,31.48,4
,1450579488,36.34,7
,1450579616,33.42,5
,1450579745,33.42,5
,1450579874,31.48,4
,1450580003,35,6
,1450580132,35,6
,1450580260,31.48,4
,1450580389,33.42,5
,1450580518,33.42,5
,1450580647,33.42,5
,1450580776,35,6
,1450580905,33.42,5
,1450581033,33.42,5
,1450581162,33.42,5
,1450581291,31.48,4
,1450581420,31.48,4
,1450581549,31.48,4
,1450581677,31.48,4
,1450581806,35,6
,1450581935,37.5,8
,1450582064,36.34,7
,1450582193,33.42,5
,1450582322,31.48,4
,1450582450,33.42,5
,1450582579,33.42,5
,1450582708,37.5,8
,1450582837,33.42,5
,1450582966,33.42,5
,1450583094,33.42,5
,1450583223,33.42,5
,1450583352,35,6
,1450583481,33.42,5
,1450583610,33.42,5
,1450583738,31.48,4
,1450583867,33.42,5
,1450583996,31.48,4
,1450584125,31.48,4
,1450584254,33.42,5
,1450584383,33.42,5
,1450584511,31.48,4
,1450584640,33.42,5
,1450584769,35,6
,1450584898,35,6
,1450585027,33.42,5
,1450585155,31.48,4
,1450585284,33.42,5
,1450585413,35,6
,1450585542,35,6
,1450585671,31.48,4
,1450585799,33.42,5
,1450585928,35,6
,1450586057,33.42,5
,1450586186,33.42,5
,1450586315,35,6
,1450586443,33.42,5
,1450586572,36.34,7
,1450586701,41.72,13
,1450586830,33.42,5
,1450586959,31.48,4
,1450587088,31.48,4
,1450587216,33.42,5
,1450587345,33.42,5
,1450587474,33.42,5
,1450587603,31.48,4
,1450587732,35,6
,1450587860,33.42,5
,1450587989,33.42,5
,1450588118,33.42,5
,1450588247,35,6
,1450588376,35,6
,1450588504,33.42,5
,1450588633,33.42,5
,1450588762,33.42,5
,1450588891,33.42,5
,1450589020,33.42,5
,1450589149,33.42,5
,1450589277,33.42,5
,1450589406,33.42,5
,1450589535,36.34,7
,1450589664,31.48,4
,1450589793,33.42,5
,1450589921,33.42,5
,1450590050,33.42,5
,1450590179,33.42,5
,1450590308,35,6
,1450590437,33.42,5
,1450590565,31.48,4
,1450590694,35,6
,1450590823,33.42,5
,1450590952,33.42,5
,1450591081,31.48,4
,1450591210,33.42,5
,1450591338,35,6
,1450591467,37.5,8
,1450591596,33.42,5
,1450591725,33.42,5
,1450591854,35,6
,1450591982,33.42,5
,1450592111,33.42,5
,1450592240,33.42,5
,1450592369,35,6
,1450592498,31.48,4
,1450592627,33.42,5
,1450592755,33.42,5
,1450592884,37.5,8
,1450593013,36.34,7
,1450593142,33.42,5
,1450593271,33.42,5
,1450593399,35,6
,1450593528,33.42,5
,1450593657,31.48,4
,1450593786,33.42,5
,1450593915,31.48,4
,1450594043,33.42,5
,1450594172,33.42,5
,1450594301,33.42,5
,1450594430,38.52,9
,1450594559,41.72,13
,1450594688,36.34,7
,1450594816,35,6
,1450594945,31.48,4
,1450595074,35,6
,1450595203,33.42,5
,1450595332,35,6
,1450595460,31.48,4
,1450595589,31.48,4
,1450595718,33.42,5
,1450595847,31.48,4
,1450595976,35,6
,1450596104,36.34,7
,1450596233,45.46,20
,1450596362,33.42,5
,1450596491,33.42,5
,1450596620,35,6
,1450596748,33.42,5
,1450596877,33.42,5
,1450597006,36.34,7
,1450597135,35,6
,1450597264,33.42,5
,1450597393,33.42,5
,1450597521,35,6
,1450597650,37.5,8
,1450597779,35,6
,1450597908,39.44,10
,1450598037,41.02,12
,1450598165,40.26,11
